"","datetime","city","country","shape"
"46611",2020-05-13,"st. louis","us","oval"
"46612",2020-05-13,"bangalore (india)","","other"
"46613",2020-05-13,"rexburg","us","light"
"46614",2020-05-13,"rockford","us","circle"
"46615",2020-05-13,"los angeles","us","oval"
"46616",2020-05-13,"monroe city","us","teardrop"
"46617",2020-05-13,"copperas cove","us","diamond"
"46618",2020-05-13,"henderson","us","disk"
"46619",2020-05-13,"seattle","us","changing"
"46620",2020-05-13,"elko","us","unknown"
"46621",2020-05-13,"kansas city (north )","us","cigar"
"46622",2020-05-13,"alhambra","us","other"
"46623",2020-05-13,"dublin/radford (rt11 between)","","unknown"
"46624",2020-05-13,"mosinee","us","triangle"
"46625",2020-05-13,"holland","us","unknown"
"46626",2020-05-13,"kaduruwela (sri lanka)","","triangle"
"46627",2020-05-13,"bjaeverskov (dk 4632) (denmark)","","light"
"46628",2020-05-13,"kitchener (canada)","ca","formation"
"46629",2020-05-13,"tampa bay","","disk"
"46630",2020-05-13,"anaheim","us","cylinder"
"46631",2020-05-13,"georgetown (canada)","ca","circle"
"46632",2020-05-13,"gainesville","us","other"
"46633",2020-05-13,"round rock","us","unknown"
"46634",2020-05-13,"chesterfield","us","formation"
"46635",2020-05-13,"grove","","unknown"
"46636",2020-05-13,"columbia","us","unknown"
"46637",2020-05-13,"terrace (canada)","ca","other"
"46638",2020-05-13,"jacksonville","us","oval"
"46639",2020-05-13,"san antonio","us","triangle"
"46640",2020-05-13,"melbourne (vic&#44 australia)","au","disk"
"46641",2020-05-13,"gerrardstown","us","triangle"
"46642",2020-05-13,"dale city","us","circle"
"46643",2020-05-13,"brighton (uk/england)","gb","cigar"
"46644",2020-05-13,"bakersfield","us","other"
"46645",2020-05-13,"slidell","us","circle"
"46646",2020-05-13,"roswell","us","light"
"46647",2020-05-13,"east springfield","us","unknown"
"46648",2020-05-13,"heiskell","us","light"
"46649",2020-05-13,"lompoc","","triangle"
"46650",2020-05-13,"tequesta","us","diamond"
"46651",2020-05-13,"perth (western australia)","au","cigar"
"46652",2020-05-13,"prince george (canada)","ca","other"
"46653",2020-05-13,"kirkland","us","triangle"
"46654",2020-05-13,"vista","us","fireball"
"46655",2020-05-13,"blasdell","us","other"
"46656",2020-05-13,"emory","us","rectangle"
"46657",2020-05-13,"lake forest","us","triangle"
"46658",2020-05-13,"sebastopol","us","other"
"46659",2020-05-13,"london (uk/england)","gb","light"
"46660",2020-05-13,"pekalongan (indonesia)","","light"
"46661",2020-05-13,"austin","us","light"
"46662",2020-05-13,"lewisville","us","circle"
"46663",2020-05-13,"aloha","us","oval"
"46664",2020-05-13,"los alamitos","us","light"
"46665",2020-05-13,"redwood city","us","sphere"
"46666",2020-05-13,"alexandria","us","light"
"46667",2020-05-13,"twin falls","us","circle"
"46668",2020-05-13,"lincoln","us","light"
"46669",2020-05-13,"baltimore","us","light"
"46670",2020-05-13,"lawton","us","fireball"
"46671",2020-05-13,"south elgin","us","egg"
"46672",2020-05-13,"germany","","formation"
"46673",2020-05-13,"new york city (queens)","us","unknown"
"46674",2020-05-13,"overland park","us","diamond"
"46675",2020-05-13,"chennai (india)","","formation"
"46676",2020-05-13,"clovis","us","disk"
"46677",2020-05-13,"","",""
"46678",2020-05-13,"essex (uk/england)","gb","light"
"46679",2020-05-13,"hamilton (canada)","ca","light"
"46680",2020-05-13,"upland","us","disk"
"46681",2020-05-13,"los angeles","us","egg"
"46682",2020-05-13,"gainesville","us","fireball"
"46683",2020-05-13,"marina","us","other"
"46684",2020-05-13,"stara zagora (bulgaria)","","other"
"46685",2020-05-13,"sandusky","us","cigar"
"46686",2020-05-13,"philadelphia","us","other"
"46687",2020-05-13,"philadelphia","us","triangle"
"46688",2020-05-13,"wheaton","us","fireball"
"46689",2020-05-13,"plainfield area","","fireball"
"46690",2020-05-13,"spartanburg","us","triangle"
"46691",2020-05-13,"vero","","other"
"46692",2020-05-13,"washington","us","light"
"46693",2020-05-13,"ottawa (canada)","ca","fireball"
"46694",2020-05-13,"decatur","us","cylinder"
"46695",2020-05-13,"paisley (uk/scotland)","gb","light"
"46696",2020-05-13,"eugene","us","circle"
"46697",2020-05-13,"north myrtle beach","us","oval"
"46698",2020-05-13,"weston","us","unknown"
"46699",2020-05-13,"tujunga","us","sphere"
"46700",2020-05-13,"lahore (pakistan)","","formation"
"46701",2020-05-13,"burlington","us","light"
"46702",2020-05-13,"hermosa beach","us","light"
"46703",2020-05-13,"hackensack","us","circle"
"46704",2020-05-13,"norman","us","formation"
"46705",2020-05-13,"port st lucie","","other"
"46706",2020-05-13,"olivebridge","us","light"
"46707",2020-05-13,"paducah","us","light"
"46708",2020-05-13,"kermit","us","triangle"
"46709",2020-05-13,"rock hill","us","triangle"
"46710",2020-05-13,"ballymoney (northern ireland)","","oval"
"46711",2020-05-13,"williams (25 miles east of)","us","triangle"
"46712",2020-05-13,"pisgah forest","us",""
"46713",2020-05-13,"olympic national park (oylmpic mountain range)","","oval"
"46714",2020-05-13,"cleveland","us","triangle"
"46715",2020-05-13,"las vegas","us","cone"
"46716",2020-05-13,"bath","us","unknown"
"46717",2020-05-13,"wilmette","us","light"
"46718",2020-05-13,"reading (berkshire) (uk/england)","gb","circle"
"46719",2020-05-13,"diamond","us","fireball"
"46720",2020-05-13,"chicago","us","unknown"
"46721",2020-05-13,"mechanicville","us","circle"
"46722",2020-05-13,"conway","us","unknown"
"46723",2020-05-13,"belleville","us","changing"
"46724",2020-05-13,"eugene","us","light"
"46725",2020-05-13,"san jose","us","fireball"
"46726",2020-05-13,"waukee","us","unknown"
"46727",2020-05-13,"des moines","us","light"
"46728",2020-05-13,"redding","us","circle"
"46729",2020-05-13,"everett","us","light"
"46730",2020-05-13,"bozeman/ belgrade","","sphere"
"46731",2020-05-13,"seattle","us","light"
"46732",2020-05-13,"east bentleigh (australia)","","light"
"46733",2020-05-13,"area 51 (general area; in flight)","","changing"
"46734",2020-05-13,"owensboro","us","light"
"46735",2020-05-13,"northfield","us","light"
"46736",2020-05-13,"plant city","us","fireball"
"46737",2020-05-13,"oxnard","us","fireball"
"46738",2020-05-13,"california","us","circle"
"46739",2020-05-13,"portland","us","rectangle"
"46740",2020-05-13,"san diego","us","light"
"46741",2020-05-13,"columbus","us","changing"
"46742",2020-05-13,"scarborough (canada)","ca","light"
"46743",2019-05-14,"san luis obispo","us","unknown"
"46744",2019-05-14,"madison","us","disk"
"46745",2019-05-14,"taylorsville","us","disk"
"46746",2019-05-14,"los angeles","us","disk"
"46747",2019-05-14,"whitesburg","us","rectangle"
"46748",2019-05-14,"woodinville","us","unknown"
"46749",2019-05-14,"dayton","us",""
"46750",2019-05-14,"lake forest","us","unknown"
"46751",2019-05-14,"silver beach","us",""
"46752",2019-05-14,"scottsdale","us",""
"46753",2019-05-14,"san jose (on the west side)","us","circle"
"46754",2019-05-14,"dixon","us","triangle"
"46755",2019-05-14,"hot springs","us","other"
"46756",2019-05-14,"woburn","us","circle"
"46757",2019-05-14,"america west flt 2620 (phoenix-oakland&#44 nv-ca)","","other"
"46758",2019-05-14,"hiram (outside of atlanta)","us","other"
"46759",2019-05-14,"macomb","us","formation"
"46760",2020-05-14,"eastchester (visible from)","us","circle"
"46761",2020-05-14,"strathroy (east of) (canada)","ca","diamond"
"46762",2020-05-14,"enschede&#44 overijssel (netherlands)","","diamond"
"46763",2020-05-14,"millston","us","disk"
"46764",2020-05-14,"union beach","us","triangle"
"46765",2020-05-14,"stafford forge","us","triangle"
"46766",2020-05-14,"tuckerton","us","triangle"
"46767",2020-05-14,"santa barbara","us","sphere"
"46768",2020-05-14,"blackwater","us","disk"
"46769",2020-05-14,"wollongong (nsw&#44 australia)","au","cigar"
"46770",2020-05-14,"hobart (tasmania&#44 australia)","au","other"
"46771",2020-05-14,"oakland","us","disk"
"46772",2020-05-14,"plantation","us","light"
"46773",2020-05-14,"overton","us","circle"
"46774",2020-05-14,"exeter (uk/england)","gb","light"
"46775",2020-05-14,"san anselmo","us","cone"
"46776",2020-05-14,"grand rapids","us","other"
"46777",2020-05-14,"bedminster","us","disk"
"46778",2020-05-14,"houston","us","circle"
"46779",2020-05-14,"arroyo grande","us","light"
"46780",2020-05-14,"seattle","us","light"
"46781",2020-05-14,"horatio","us","teardrop"
"46782",2020-05-14,"memphis","us","formation"
"46783",2020-05-14,"el paso","us","cigar"
"46784",2020-05-14,"guayaquil (ecuador)","","other"
"46785",2020-05-14,"st. louisville","us","oval"
"46786",2020-05-14,"manila (philippines)","","triangle"
"46787",2020-05-14,"","",""
"46788",2020-05-14,"scappoose","us","triangle"
"46789",2020-05-14,"san diego","us","triangle"
"46790",2020-05-14,"bryceville","us","disk"
"46791",2020-05-14,"spring wood","","triangle"
"46792",2020-05-14,"valley city","us",""
"46793",2020-05-14,"valley city","us",""
"46794",2020-05-14,"chasworth","","sphere"
"46795",2020-05-14,"topeka","us","disk"
"46796",2020-05-14,"santa rosa","us","circle"
"46797",2020-05-14,"santa monica","us","sphere"
"46798",2020-05-14,"jacksonville","us","other"
"46799",2020-05-14,"melbourne (vic&#44 australia)","au","light"
"46800",2020-05-14,"strongsville","us","light"
"46801",2020-05-14,"grand view","us","triangle"
"46802",2020-05-14,"cary","us","triangle"
"46803",2020-05-14,"south el monte","us","other"
"46804",2020-05-14,"toronto (canada)","ca","unknown"
"46805",2020-05-14,"omaha","us","sphere"
"46806",2020-05-14,"cincinnati","us","circle"
"46807",2020-05-14,"fort collins","us","other"
"46808",2020-05-14,"clear lake (beaver co.)","us","unknown"
"46809",2020-05-14,"adams county","","flash"
"46810",2020-05-14,"","",""
"46811",2020-05-14,"delray beach","us","light"
"46812",2020-05-14,"newton","us","light"
"46813",2020-05-14,"newton","us","light"
"46814",2020-05-14,"newcastle upon tyne (uk/england)","gb","light"
"46815",2020-05-14,"malibu","us","disk"
"46816",2020-05-14,"la mirada","us","light"
"46817",2020-05-14,"miami","us","light"
"46818",2020-05-14,"cincinnati","us","circle"
"46819",2020-05-14,"kelsterbach (germany)","de","other"
"46820",2020-05-14,"baghdad (iraq)","","unknown"
"46821",2020-05-14,"muskegon","us","other"
"46822",2020-05-14,"visalia","us","light"
"46823",2020-05-14,"new york city","us","light"
"46824",2020-05-14,"new york city (queens)","us","light"
"46825",2020-05-14,"st. louis","us","light"
"46826",2020-05-14,"mill creek","us","flash"
"46827",2020-05-14,"flint","us","light"
"46828",2020-05-14,"flint","us","light"
"46829",2020-05-14,"charlotte","us","cylinder"
"46830",2020-05-14,"ponca city","us","circle"
"46831",2020-05-14,"blue ridge","us","light"
"46832",2020-05-14,"canyon country","us","unknown"
"46833",2020-05-14,"surry county nuclear facility","",""
"46834",2020-05-14,"barossa valley (australia)","","light"
"46835",2020-05-14,"gaberone (botswana)","","triangle"
"46836",2020-05-14,"hinsdale","us","unknown"
"46837",2020-05-14,"wilmington","us","sphere"
"46838",2020-05-14,"phoenix","us","light"
"46839",2020-05-14,"phoenix","us","other"
"46840",2020-05-14,"chesterland","us","light"
"46841",2020-05-14,"shrewsbury township","",""
"46842",2020-05-14,"lemoore","us","other"
"46843",2020-05-14,"fontana","us","formation"
"46844",2020-05-14,"rocha (uruguay)","","fireball"
"46845",2020-05-14,"san francisco","us","disk"
"46846",2020-05-14,"san jacinto","us","changing"
"46847",2020-05-14,"santa barbara","us","chevron"
"46848",2020-05-14,"santa barbara","us","triangle"
"46849",2020-05-14,"sligo","us","unknown"
"46850",2020-05-14,"tulsa","us","cigar"
"46851",2020-05-14,"hemet","us","light"
"46852",2020-05-14,"stanley","us","light"
"46853",2020-05-14,"austin","us","sphere"
"46854",2020-05-14,"viseu de sus (romania)","","unknown"
"46855",2020-05-14,"sedro wooley","","fireball"
"46856",2020-05-14,"temecula","us","changing"
"46857",2020-05-14,"providence","us","other"
"46858",2020-05-14,"saugerties","us","light"
"46859",2020-05-14,"cedar city","us","light"
"46860",2020-05-14,"salem","us","sphere"
"46861",2020-05-14,"brazil","us","triangle"
"46862",2020-05-14,"fond du lac","us","fireball"
"46863",2020-05-14,"manchester-by-the-sea","","sphere"
"46864",2020-05-14,"new york city (brooklyn)","us","changing"
"46865",2020-05-14,"elkins","us","light"
"46866",2020-05-14,"plainview","us","triangle"
"46867",2020-05-14,"tucson","us","cigar"
"46868",2020-05-14,"weston","us","circle"
"46869",2020-05-14,"aventura","us","oval"
"46870",2020-05-14,"bayamon (puerto rico)","","unknown"
"46871",2020-05-14,"columbus","us","formation"
"46872",2020-05-14,"miami","us","cigar"
"46873",2020-05-14,"austin","us","circle"
"46874",2020-05-14,"louisville","us","disk"
"46875",2020-05-14,"lansing","us","light"
"46876",2020-05-14,"new town (near; on hwy 23 between city and hwy 83)","us","formation"
"46877",2020-05-14,"franklin","us","flash"
"46878",2020-05-14,"mediterranean sea (in flight)","","other"
"46879",2020-05-14,"portland","us","light"
"46880",2020-05-14,"missoula","us","light"
"46881",2020-05-14,"ottawa (canada)","ca","flash"
"46882",2020-05-14,"ranchos de taos","us","teardrop"
"46883",2020-05-14,"schulenburg","us","unknown"
"46884",2020-05-14,"fremont county","","fireball"
"46885",2020-05-14,"lebanon","us","other"
"46886",2020-05-14,"charlotte","us","light"
"46887",2020-05-14,"highland mills","us","light"
"46888",2020-05-14,"parkersburg","us","cigar"
"46889",2020-05-14,"princeton","us","formation"
"46890",2020-05-14,"franklin","us","triangle"
"46891",2020-05-14,"reidsville","us","other"
"46892",2020-05-14,"tulsa","us","unknown"
"46893",2020-05-14,"florence","us","light"
"46894",2020-05-14,"concord","us","light"
"46895",2020-05-14,"carrollton","us","circle"
"46896",2019-05-15,"grays","us","light"
"46897",2019-05-15,"fort sill","","oval"
"46898",2019-05-15,"pittsburgh (110 mi. e of)","us","cylinder"
"46899",2019-05-15,"allyn","us","disk"
"46900",2019-05-15,"toronto (canada)","ca","disk"
"46901",2019-05-15,"corvallis (near; small town of alsea)","us","diamond"
"46902",2019-05-15,"warrington","us","fireball"
"46903",2019-05-15,"pine castle afb","","light"
"46904",2019-05-15,"atlantic ocean (off africa)","","unknown"
"46905",2019-05-15,"evanston","us","unknown"
"46906",2019-05-15,"terre haute","us","other"
"46907",2019-05-15,"schenectady","us","unknown"
"46908",2019-05-15,"parris island","","changing"
"46909",2019-05-15,"acoma","","cylinder"
"46910",2019-05-15,"toms river","us","disk"
"46911",2019-05-15,"pittsburg","us","changing"
"46912",2019-05-15,"new york city (brooklyn)","us","other"
"46913",2019-05-15,"towson","us","oval"
"46914",2019-05-15,"tishimingo","","changing"
"46915",2019-05-15,"hardwick","us","disk"
"46916",2019-05-15,"texarkana (outside city limits)","us","disk"
"46917",2019-05-15,"covina","us","cigar"
"46918",2019-05-15,"covina/west covina","","cigar"
"46919",2019-05-15,"burlington","us","disk"
"46920",2019-05-15,"gadsden","us","sphere"
"46921",2019-05-15,"la mesa","us","disk"
"46922",2019-05-15,"nanakuli","us","disk"
"46923",2019-05-15,"","",""
"46924",2019-05-15,"mentone","us","egg"
"46925",2019-05-15,"gering","us","unknown"
"46926",2019-05-15,"kent","us","disk"
"46927",2019-05-15,"gainesville","us","triangle"
"46928",2019-05-15,"belvedere","us","teardrop"
"46929",2019-05-15,"palm wells","us","formation"
"46930",2019-05-15,"monroe","us","light"
"46931",2019-05-15,"trabzon (turkey)","","disk"
"46932",2019-05-15,"st. louis","us","oval"
"46933",2019-05-15,"stevens point","us","sphere"
"46934",2019-05-15,"morocco (sidi yahia u.s. naval facility)","","disk"
"46935",2019-05-15,"jones","us","oval"
"46936",2019-05-15,"provo","us","sphere"
"46937",2019-05-15,"mediterranean sea","","fireball"
"46938",2019-05-15,"sidi yahia (morocco)","","disk"
"46939",2019-05-15,"st. louis","us","cigar"
"46940",2019-05-15,"dallas","us","light"
"46941",2019-05-15,"wilshire (405 freeway&#44 northbound to)","","sphere"
"46942",2019-05-15,"kansas city","us","light"
"46943",2019-05-15,"galt (canada)","ca","disk"
"46944",2019-05-15,"trier (germany)","de","circle"
"46945",2019-05-15,"cowpen","","cone"
"46946",2019-05-15,"viet nam","","circle"
"46947",2019-05-15,"bicester (uk/england)","gb","sphere"
"46948",2019-05-15,"schaumburg","us","oval"
"46949",2019-05-15,"tacoma","us","sphere"
"46950",2019-05-15,"chugiak","us","rectangle"
"46951",2019-05-15,"jackson","us","unknown"
"46952",2019-05-15,"esopus","us","other"
"46953",2019-05-15,"bristow","us","cigar"
"46954",2019-05-15,"howard beach","us","disk"
"46955",2019-05-15,"atlanta","us","disk"
"46956",2019-05-15,"smyrna","us","disk"
"46957",2019-05-15,"aurora","us","disk"
"46958",2019-05-15,"passaic","us","cigar"
"46959",2019-05-15,"little rock","us","cigar"
"46960",2019-05-15,"denton","us","other"
"46961",2019-05-15,"pomeroy","us","disk"
"46962",2019-05-15,"lithia springs","us","disk"
"46963",2019-05-15,"holmen (near brookners pond)","us","disk"
"46964",2019-05-15,"hydes","us","changing"
"46965",2019-05-15,"salem","us","cigar"
"46966",2019-05-15,"kilmarnock (uk/england)","gb",""
"46967",2019-05-15,"elmont","us","disk"
"46968",2019-05-15,"minneapolis","us","unknown"
"46969",2019-05-15,"wordens pond road","","disk"
"46970",2019-05-15,"albuquerque","us","circle"
"46971",2019-05-15,"sanderville","","oval"
"46972",2019-05-15,"omaha","us","triangle"
"46973",2019-05-15,"san antonio","us","other"
"46974",2019-05-15,"hat creek","us","rectangle"
"46975",2019-05-15,"eureka","us","cigar"
"46976",2019-05-15,"yonkers","us","triangle"
